id,date,department,municipality,rain,lat,lng
4582,2025-12-20,Curuzú Cuatiá,Curuzú Cuatiá,11,-29.7917,-58.0561
4583,2025-12-20,Empedrado,Empedrado,202,-27.9014,-58.8058
4584,2025-12-20,San Cosme,San Cosme,66.7,-27.3711,-58.5117
4585,2025-12-21,Bella Vista,Bella Vista,4.4,-28.5083,-59.0436
4586,2025-12-21,Capital,Capital (Corrientes),72,-27.4692,-58.8306
4587,2025-12-21,Concepción,Concepción,4.3,-28.3917,-57.8867
4588,2025-12-21,Curuzú Cuatiá,Curuzú Cuatiá,51,-29.7917,-58.0561
4589,2025-12-21,Empedrado,Empedrado,119.5,-27.9014,-58.8058
4590,2025-12-21,Esquina,Esquina,83.5,-30.0139,-59.5267
4591,2025-12-21,General Paz,Caá Catí,54,-27.7511,-57.6208
4592,2025-12-21,Ituzaingó,Ituzaingó,150,-27.5808,-56.6853
4593,2025-12-21,Mburucuyá,Mburucuyá,117.5,-28.0478,-58.2283
4594,2025-12-21,Mercedes,Mercedes,63,-29.1842,-58.0753
4595,2025-12-21,Monte Caseros,Mocoretá,84,-30.6183,-57.9708
4596,2025-12-21,Monte Caseros,Monte Caseros,18,-30.2526,-57.6369
4597,2025-12-21,Paso de los Libres,Paso de los Libres,25,-29.7122,-57.0869
4598,2025-12-21,Saladas,Saladas,70,-28.2536,-58.6256
4599,2025-12-21,San Cosme,San Cosme,22.9,-27.3711,-58.5117
4600,2025-12-21,San Martín,La Cruz,54,-29.1744,-56.6433
4601,2025-12-21,San Miguel,San Miguel,140,-27.9861,-57.5894
4602,2025-12-21,San Roque,San Roque,95,-28.5744,-58.7089
4603,2025-12-21,Santo Tomé,Santo Tomé,98.4,-28.5492,-56.0428
4604,2025-12-21,Sauce,Sauce,77,-30.0736,-58.7731
4605,2025-12-22,Bella Vista,Bella Vista,12.8,-28.5083,-59.0436
4606,2025-12-22,Capital,Capital (Corrientes),70,-27.4692,-58.8306
4607,2025-12-22,Concepción,Concepción,7.5,-28.3917,-57.8867
4608,2025-12-22,Empedrado,Empedrado,44.6,-27.9014,-58.8058
4609,2025-12-22,Esquina,Esquina,1,-30.0139,-59.5267
4610,2025-12-22,General Paz,Caá Catí,48,-27.7511,-57.6208
4611,2025-12-22,Ituzaingó,Ituzaingó,17,-27.5808,-56.6853
4612,2025-12-22,Mburucuyá,Mburucuyá,15,-28.0478,-58.2283
4613,2025-12-22,San Cosme,San Cosme,13.8,-27.3711,-58.5117
4614,2025-12-22,San Martín,La Cruz,3.8,-29.1744,-56.6433
4615,2025-12-22,San Miguel,San Miguel,49.2,-27.9861,-57.5894
4616,2025-12-22,San Roque,San Roque,31.1,-28.5744,-58.7089
4617,2025-12-22,Santo Tomé,Santo Tomé,12.7,-28.5492,-56.0428
4618,2025-12-23,Capital,Capital (Corrientes),70,-27.4692,-58.8306
4619,2025-12-23,Ituzaingó,Ituzaingó,31,-27.5808,-56.6853
4620,2025-12-23,San Martín,La Cruz,2,-29.1744,-56.6433
4621,2025-12-23,San Miguel,San Miguel,21,-27.9861,-57.5894
4622,2025-12-23,San Roque,San Roque,21,-28.5744,-58.7089
4623,2025-12-23,Santo Tomé,Santo Tomé,44,-28.5492,-56.0428
4624,2025-12-23,Sauce,Sauce,8,-30.0736,-58.7731
4625,2025-12-24,Empedrado,Empedrado,1.6,-27.9014,-58.8058
4626,2025-12-24,General Paz,Caá Catí,12,-27.7511,-57.6208
4627,2025-12-24,Ituzaingó,Ituzaingó,2,-27.5808,-56.6853
4628,2025-12-24,San Cosme,San Cosme,37.5,-27.3711,-58.5117
4629,2025-12-25,Capital,Capital (Corrientes),77,-27.4692,-58.8306
4630,2025-12-25,Concepción,Concepción,5.8,-28.3917,-57.8867
4631,2025-12-25,Curuzú Cuatiá,Curuzú Cuatiá,14.5,-29.7917,-58.0561
4632,2025-12-25,Empedrado,Empedrado,22.5,-27.9014,-58.8058
4633,2025-12-25,Esquina,Esquina,20,-30.0139,-59.5267
4634,2025-12-25,General Paz,Caá Catí,160,-27.7511,-57.6208
4635,2025-12-25,Ituzaingó,Ituzaingó,68,-27.5808,-56.6853
4636,2025-12-25,Mburucuyá,Mburucuyá,125,-28.0478,-58.2283
4637,2025-12-25,Monte Caseros,Mocoretá,20,-30.6183,-57.9708
4638,2025-12-25,Monte Caseros,Monte Caseros,20,-30.2526,-57.6369
4639,2025-12-25,San Cosme,San Cosme,42.3,-27.3711,-58.5117
4640,2025-12-25,San Martín,La Cruz,33.8,-29.1744,-56.6433
4641,2025-12-25,San Miguel,San Miguel,86,-27.9861,-57.5894
4642,2025-12-25,San Roque,San Roque,86,-28.5744,-58.7089
4643,2025-12-25,Santo Tomé,Santo Tomé,69.6,-28.5492,-56.0428
4644,2025-12-26,Capital,Capital (Corrientes),142,-27.4692,-58.8306
4645,2025-12-26,Concepción,Concepción,3.8,-28.3917,-57.8867
4646,2025-12-26,Empedrado,Empedrado,2,-27.9014,-58.8058
4647,2025-12-26,Ituzaingó,Ituzaingó,49,-27.5808,-56.6853
4648,2025-12-26,San Cosme,San Cosme,9.8,-27.3711,-58.5117
4649,2025-12-26,San Martín,La Cruz,3.8,-29.1744,-56.6433
4650,2025-12-26,San Miguel,San Miguel,21,-27.9861,-57.5894
4651,2025-12-26,San Roque,San Roque,21,-28.5744,-58.7089
4652,2025-12-26,Santo Tomé,Santo Tomé,14.4,-28.5492,-56.0428
4653,2025-12-27,Bella Vista,Bella Vista,13,-28.5083,-59.0436
4654,2025-12-27,Capital,Capital (Corrientes),5,-27.4692,-58.8306
4655,2025-12-27,Curuzú Cuatiá,Curuzú Cuatiá,20,-29.7917,-58.0561
4656,2025-12-27,Empedrado,Empedrado,29.4,-27.9014,-58.8058
4657,2025-12-27,General Paz,Caá Catí,11,-27.7511,-57.6208
4658,2025-12-27,Ituzaingó,Ituzaingó,1,-27.5808,-56.6853
4659,2025-12-27,Mburucuyá,Mburucuyá,26,-28.0478,-58.2283
4660,2025-12-27,Mercedes,Mercedes,3,-29.1842,-58.0753
4661,2025-12-27,Paso de los Libres,Paso de los Libres,15,-29.7122,-57.0869
4662,2025-12-27,San Cosme,San Cosme,9.8,-27.3711,-58.5117
4663,2025-12-27,San Martín,La Cruz,2,-29.1744,-56.6433
4664,2025-12-27,San Miguel,San Miguel,16,-27.9861,-57.5894
4665,2025-12-27,San Roque,San Roque,15.5,-28.5744,-58.7089
4666,2025-12-27,Santo Tomé,Santo Tomé,44.1,-28.5492,-56.0428
4667,2025-12-27,Sauce,Sauce,14,-30.0736,-58.7731
4668,2025-12-28,Bella Vista,Bella Vista,11.2,-28.5083,-59.0436
4669,2025-12-28,Capital,Capital (Corrientes),2,-27.4692,-58.8306
4670,2025-12-28,Concepción,Concepción,1.5,-28.3917,-57.8867
4671,2025-12-28,Curuzú Cuatiá,Curuzú Cuatiá,34.666666666666664,-29.7917,-58.0561
4672,2025-12-28,Empedrado,Empedrado,12.2,-27.9014,-58.8058
4673,2025-12-28,Esquina,Esquina,19,-30.0139,-59.5267
4674,2025-12-28,Ituzaingó,Ituzaingó,45,-27.5808,-56.6853
4675,2025-12-28,Mercedes,Mercedes,121,-29.1842,-58.0753
4676,2025-12-28,Monte Caseros,Mocoretá,7,-30.6183,-57.9708
4677,2025-12-28,Monte Caseros,Monte Caseros,7,-30.2526,-57.6369
4678,2025-12-28,Paso de los Libres,Paso de los Libres,30,-29.7122,-57.0869
4679,2025-12-28,Saladas,Saladas,30,-28.2536,-58.6256
4680,2025-12-28,San Cosme,San Cosme,1.2,-27.3711,-58.5117
4681,2025-12-28,San Martín,La Cruz,36.7,-29.1744,-56.6433
4682,2025-12-28,San Miguel,San Miguel,10,-27.9861,-57.5894
4683,2025-12-28,San Roque,San Roque,30,-28.5744,-58.7089
4684,2025-12-28,Santo Tomé,Santo Tomé,46.8,-28.5492,-56.0428
4685,2025-12-28,Sauce,Sauce,17,-30.0736,-58.7731
4686,2025-12-29,Bella Vista,Bella Vista,17.2,-28.5083,-59.0436
4687,2025-12-29,Capital,Capital (Corrientes),7,-27.4692,-58.8306
4688,2025-12-29,Concepción,Concepción,5.3,-28.3917,-57.8867
4689,2025-12-29,Empedrado,Empedrado,22.6,-27.9014,-58.8058
4690,2025-12-29,General Paz,Caá Catí,86,-27.7511,-57.6208
4691,2025-12-29,Ituzaingó,Ituzaingó,15,-27.5808,-56.6853
4692,2025-12-29,Mburucuyá,Mburucuyá,20,-28.0478,-58.2283
4693,2025-12-29,Mercedes,Mercedes,19,-29.1842,-58.0753
4694,2025-12-29,Monte Caseros,Mocoretá,5,-30.6183,-57.9708
4695,2025-12-29,Monte Caseros,Monte Caseros,5,-30.2526,-57.6369
4696,2025-12-29,Paso de los Libres,Paso de los Libres,5,-29.7122,-57.0869
4697,2025-12-29,Saladas,Saladas,85,-28.2536,-58.6256
4698,2025-12-29,San Martín,La Cruz,10.3,-29.1744,-56.6433
4699,2025-12-29,San Miguel,San Miguel,88,-27.9861,-57.5894
4700,2025-12-29,San Roque,San Roque,49,-28.5744,-58.7089
4701,2025-12-29,Santo Tomé,Santo Tomé,7.2,-28.5492,-56.0428
4702,2025-12-30,Capital,Capital (Corrientes),24,-27.4692,-58.8306
4703,2025-12-30,Concepción,Concepción,3,-28.3917,-57.8867
4704,2025-12-30,Ituzaingó,Ituzaingó,12,-27.5808,-56.6853
4705,2025-12-30,San Martín,La Cruz,5.6,-29.1744,-56.6433
4706,2025-12-30,San Miguel,San Miguel,8,-27.9861,-57.5894
4707,2025-12-30,San Roque,San Roque,6,-28.5744,-58.7089
4708,2025-12-30,Santo Tomé,Santo Tomé,12,-28.5492,-56.0428
4709,2025-12-31,Bella Vista,Bella Vista,2,-28.5083,-59.0436
4710,2025-12-31,Concepción,Concepción,2,-28.3917,-57.8867
4711,2025-12-31,Empedrado,Empedrado,10,-27.9014,-58.8058
4712,2025-12-31,Mburucuyá,Mburucuyá,1,-28.0478,-58.2283
4713,2025-12-31,San Miguel,San Miguel,15,-27.9861,-57.5894
4714,2025-12-31,Sauce,Sauce,11,-30.0736,-58.7731
1781273225335,2026-06-12,Capital,Capital (Corrientes),55.5,-27.46924,-58.830357
1781273225336,2026-01-01,Bella Vista,Bella Vista,2.25,-28.5083,-59.0436
1781273225337,2026-01-01,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273225338,2026-01-01,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273225339,2026-01-01,Concepción,Concepción,0,-28.3917,-57.8867
1781273225340,2026-01-01,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273225341,2026-01-01,Curuzú Cuatiá,Perugorría,0,-29.3453,-58.6186
1781273225342,2026-01-01,Empedrado,El Sombrero,0,-27.6744,-58.7831
1781273225343,2026-01-01,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273225344,2026-01-01,Esquina,Esquina,0,-30.0139,-59.5267
1781273225345,2026-01-01,General Alvear,Alvear,0,-29.095,-56.5433
1781273225346,2026-01-01,General Paz,Caá Catí,0,-27.7511,-57.6208
1781273225347,2026-01-01,General Paz,Palmar Grande,0,-27.8767,-57.7411
1781273225348,2026-01-01,Goya,Goya,0,-29.1442,-59.2635
1781273225349,2026-01-01,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273225350,2026-01-01,Ituzaingó,Ituzaingó,20.5,-27.5808,-56.6853
1781273225351,2026-01-01,Lavalle,Lavalle,0,-29.0233,-59.1833
1781273225352,2026-01-01,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273225353,2026-01-01,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273225354,2026-01-01,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273225355,2026-01-01,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273225356,2026-01-01,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273225357,2026-01-01,Saladas,Saladas,0,-28.2536,-58.6256
1781273225358,2026-01-01,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273225359,2026-01-01,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273225360,2026-01-01,San Martín,La Cruz,1,-29.1744,-56.6433
1781273225361,2026-01-01,San Miguel,San Miguel,10.5,-27.9861,-57.5894
1781273225362,2026-01-01,San Roque,Chavarría,0,-28.9567,-58.5744
1781273225363,2026-01-01,San Roque,San Roque,0,-28.5744,-58.7089
1781273225364,2026-01-01,Santo Tomé,Gobernador Virasoro,0,-28.0494,-56.0219
1781273225365,2026-01-01,Santo Tomé,Santo Tomé,0,-28.5492,-56.0428
1781273225366,2026-01-01,Sauce,Sauce,0,-30.0736,-58.7731
1781273225367,2026-01-02,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273225368,2026-01-02,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273225369,2026-01-02,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273225370,2026-01-02,Concepción,Concepción,0,-28.3917,-57.8867
1781273225371,2026-01-02,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273225372,2026-01-02,Curuzú Cuatiá,Perugorría,0,-29.3453,-58.6186
1781273225373,2026-01-02,Empedrado,El Sombrero,0,-27.6744,-58.7831
1781273225374,2026-01-02,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273225375,2026-01-02,Esquina,Esquina,0,-30.0139,-59.5267
1781273225376,2026-01-02,General Alvear,Alvear,0,-29.095,-56.5433
1781273225377,2026-01-02,General Paz,Caá Catí,0,-27.7511,-57.6208
1781273225378,2026-01-02,General Paz,Palmar Grande,0,-27.8767,-57.7411
1781273225379,2026-01-02,Goya,Goya,0,-29.1442,-59.2635
1781273225380,2026-01-02,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273225381,2026-01-02,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273225382,2026-01-02,Lavalle,Lavalle,0,-29.0233,-59.1833
1781273225383,2026-01-02,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273225384,2026-01-02,Mercedes,Mercedes,3,-29.1842,-58.0753
1781273225385,2026-01-02,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273225386,2026-01-02,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273225387,2026-01-02,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273225388,2026-01-02,Saladas,Saladas,0,-28.2536,-58.6256
1781273225389,2026-01-02,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273225390,2026-01-02,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273225391,2026-01-02,San Martín,La Cruz,0,-29.1744,-56.6433
1781273225392,2026-01-02,San Miguel,San Miguel,5,-27.9861,-57.5894
1781273225393,2026-01-02,San Roque,Chavarría,0,-28.9567,-58.5744
1781273225394,2026-01-02,San Roque,San Roque,0,-28.5744,-58.7089
1781273225395,2026-01-02,Santo Tomé,Gobernador Virasoro,0,-28.0494,-56.0219
1781273225396,2026-01-02,Santo Tomé,Santo Tomé,0,-28.5492,-56.0428
1781273225397,2026-01-02,Sauce,Sauce,0,-30.0736,-58.7731
1781273225398,2026-01-03,Bella Vista,Bella Vista,2.8,-28.5083,-59.0436
1781273225399,2026-01-03,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273225400,2026-01-03,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273225401,2026-01-03,Concepción,Concepción,3.4,-28.3917,-57.8867
1781273225402,2026-01-03,Curuzú Cuatiá,Curuzú Cuatiá,25,-29.7917,-58.0561
1781273225403,2026-01-03,Empedrado,Empedrado,8.2,-27.9014,-58.8058
1781273225404,2026-01-03,Esquina,Esquina,15,-30.0139,-59.5267
1781273225405,2026-01-03,General Alvear,Alvear,0,-29.095,-56.5433
1781273225406,2026-01-03,General Paz,Caá Catí,0,-27.7511,-57.6208
1781273225407,2026-01-03,General Paz,Palmar Grande,0,-27.8767,-57.7411
1781273225408,2026-01-03,Goya,Goya,0,-29.1442,-59.2635
1781273225409,2026-01-03,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273225410,2026-01-03,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273225411,2026-01-03,Lavalle,Lavalle,0,-29.0233,-59.1833
1781273225412,2026-01-03,Mburucuyá,Mburucuyá,1,-28.0478,-58.2283
1781273225413,2026-01-03,Mercedes,Mercedes,5,-29.1842,-58.0753
1781273225414,2026-01-03,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273225415,2026-01-03,Monte Caseros,Monte Caseros,3,-30.2526,-57.6369
1781273225416,2026-01-03,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273225417,2026-01-03,Saladas,Saladas,0,-28.2536,-58.6256
1781273225418,2026-01-03,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273225419,2026-01-03,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273225420,2026-01-03,San Martín,La Cruz,3.05,-29.1744,-56.6433
1781273225421,2026-01-03,San Miguel,San Miguel,3.15,-27.9861,-57.5894
1781273225422,2026-01-03,San Roque,Chavarría,4,-28.9567,-58.5744
1781273225423,2026-01-03,Santo Tomé,Santo Tomé,3.6,-28.5492,-56.0428
1781273225424,2026-01-03,Sauce,Sauce,12.1,-30.0736,-58.7731
1781273225425,2026-01-04,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273225426,2026-01-04,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273225427,2026-01-04,Capital,Capital (Corrientes),2,-27.4692,-58.8306
1781273225428,2026-01-04,Concepción,Concepción,0,-28.3917,-57.8867
1781273225429,2026-01-04,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273225430,2026-01-04,Empedrado,El Sombrero,0,-27.6744,-58.7831
1781273225431,2026-01-04,Esquina,Esquina,0,-30.0139,-59.5267
1781273225432,2026-01-04,General Alvear,Alvear,0,-29.095,-56.5433
1781273225433,2026-01-04,General Paz,Caá Catí,0,-27.7511,-57.6208
1781273225434,2026-01-04,General Paz,Palmar Grande,0,-27.8767,-57.7411
1781273225435,2026-01-04,Goya,Goya,0,-29.1442,-59.2635
1781273225436,2026-01-04,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273225437,2026-01-04,Ituzaingó,Ituzaingó,1,-27.5808,-56.6853
1781273225438,2026-01-04,Lavalle,Lavalle,0,-29.0233,-59.1833
1781273225439,2026-01-04,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273225440,2026-01-04,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273225441,2026-01-04,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273225442,2026-01-04,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273225443,2026-01-04,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273225444,2026-01-04,Saladas,Saladas,0,-28.2536,-58.6256
1781273225445,2026-01-04,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273225446,2026-01-04,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273225447,2026-01-04,San Martín,La Cruz,0,-29.1744,-56.6433
1781273225448,2026-01-04,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273225449,2026-01-04,San Roque,Chavarría,0,-28.9567,-58.5744
1781273225450,2026-01-04,San Roque,San Roque,0,-28.5744,-58.7089
1781273225451,2026-01-04,Santo Tomé,Santo Tomé,0,-28.5492,-56.0428
1781273225452,2026-01-04,Sauce,Sauce,0,-30.0736,-58.7731
1781273225453,2026-01-05,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273225454,2026-01-05,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273225455,2026-01-05,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273225456,2026-01-05,Concepción,Concepción,0,-28.3917,-57.8867
1781273225457,2026-01-05,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273225458,2026-01-05,Curuzú Cuatiá,Perugorría,0,-29.3453,-58.6186
1781273225459,2026-01-05,Empedrado,El Sombrero,0,-27.6744,-58.7831
1781273225460,2026-01-05,Esquina,Esquina,0,-30.0139,-59.5267
1781273225461,2026-01-05,General Alvear,Alvear,0,-29.095,-56.5433
1781273225462,2026-01-05,General Paz,Caá Catí,0,-27.7511,-57.6208
1781273225463,2026-01-05,General Paz,Palmar Grande,0,-27.8767,-57.7411
1781273225464,2026-01-05,Goya,Goya,0,-29.1442,-59.2635
1781273225465,2026-01-05,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273225466,2026-01-05,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273225467,2026-01-05,Lavalle,Lavalle,0,-29.0233,-59.1833
1781273225468,2026-01-05,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273225469,2026-01-05,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273225470,2026-01-05,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273225471,2026-01-05,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273225472,2026-01-05,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273225473,2026-01-05,Saladas,Saladas,0,-28.2536,-58.6256
1781273225474,2026-01-05,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273225475,2026-01-05,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273225476,2026-01-05,San Martín,La Cruz,0,-29.1744,-56.6433
1781273225477,2026-01-05,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273225478,2026-01-05,San Roque,Chavarría,0,-28.9567,-58.5744
1781273225479,2026-01-05,San Roque,San Roque,0,-28.5744,-58.7089
1781273225480,2026-01-05,Santo Tomé,Santo Tomé,0,-28.5492,-56.0428
1781273225481,2026-01-05,Sauce,Sauce,0,-30.0736,-58.7731
1781273225482,2026-01-06,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273225483,2026-01-06,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273225484,2026-01-06,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273225485,2026-01-06,Concepción,Concepción,0,-28.3917,-57.8867
1781273225486,2026-01-06,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273225487,2026-01-06,Curuzú Cuatiá,Perugorría,0,-29.3453,-58.6186
1781273225488,2026-01-06,Empedrado,El Sombrero,0,-27.6744,-58.7831
1781273225489,2026-01-06,Esquina,Esquina,0,-30.0139,-59.5267
1781273225490,2026-01-06,General Alvear,Alvear,0,-29.095,-56.5433
1781273225491,2026-01-06,General Paz,Caá Catí,0,-27.7511,-57.6208
1781273225492,2026-01-06,General Paz,Palmar Grande,0,-27.8767,-57.7411
1781273225493,2026-01-06,Goya,Goya,0,-29.1442,-59.2635
1781273225494,2026-01-06,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273225495,2026-01-06,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273225496,2026-01-06,Lavalle,Lavalle,0,-29.0233,-59.1833
1781273225497,2026-01-06,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273225498,2026-01-06,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273225499,2026-01-06,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273225500,2026-01-06,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273225501,2026-01-06,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273225502,2026-01-06,Saladas,Saladas,0,-28.2536,-58.6256
1781273225503,2026-01-06,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273225504,2026-01-06,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273225505,2026-01-06,San Martín,La Cruz,0,-29.1744,-56.6433
1781273225506,2026-01-06,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273225507,2026-01-06,San Roque,Chavarría,0,-28.9567,-58.5744
1781273225508,2026-01-06,San Roque,San Roque,0,-28.5744,-58.7089
1781273225509,2026-01-06,Santo Tomé,Santo Tomé,0,-28.5492,-56.0428
1781273225510,2026-01-06,Sauce,Sauce,0,-30.0736,-58.7731
1781273225511,2026-01-07,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273225512,2026-01-07,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273225513,2026-01-07,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273225514,2026-01-07,Concepción,Concepción,0,-28.3917,-57.8867
1781273225515,2026-01-07,Curuzú Cuatiá,Curuzú Cuatiá,1,-29.7917,-58.0561
1781273225516,2026-01-07,Curuzú Cuatiá,Perugorría,0,-29.3453,-58.6186
1781273225517,2026-01-07,Empedrado,El Sombrero,0,-27.6744,-58.7831
1781273225518,2026-01-07,Esquina,Esquina,0,-30.0139,-59.5267
1781273225519,2026-01-07,General Alvear,Alvear,0,-29.095,-56.5433
1781273225520,2026-01-07,General Paz,Caá Catí,0,-27.7511,-57.6208
1781273225521,2026-01-07,General Paz,Palmar Grande,0,-27.8767,-57.7411
1781273225522,2026-01-07,Goya,Goya,0,-29.1442,-59.2635
1781273225523,2026-01-07,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273225524,2026-01-07,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273225525,2026-01-07,Lavalle,Lavalle,0,-29.0233,-59.1833
1781273225526,2026-01-07,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273225527,2026-01-07,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273225528,2026-01-07,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273225529,2026-01-07,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273225530,2026-01-07,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273225531,2026-01-07,Saladas,Saladas,0,-28.2536,-58.6256
1781273225532,2026-01-07,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273225533,2026-01-07,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273225534,2026-01-07,San Martín,La Cruz,0,-29.1744,-56.6433
1781273225535,2026-01-07,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273225536,2026-01-07,San Roque,Chavarría,0,-28.9567,-58.5744
1781273225537,2026-01-07,San Roque,San Roque,0,-28.5744,-58.7089
1781273225538,2026-01-07,Santo Tomé,Santo Tomé,0,-28.5492,-56.0428
1781273225539,2026-01-07,Sauce,Sauce,0,-30.0736,-58.7731
1781273225540,2026-01-08,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273225541,2026-01-08,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273225542,2026-01-08,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273225543,2026-01-08,Concepción,Concepción,0,-28.3917,-57.8867
1781273225544,2026-01-08,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273225545,2026-01-08,Curuzú Cuatiá,Perugorría,0,-29.3453,-58.6186
1781273225546,2026-01-08,Empedrado,El Sombrero,0,-27.6744,-58.7831
1781273225547,2026-01-08,Esquina,Esquina,0,-30.0139,-59.5267
1781273225548,2026-01-08,General Alvear,Alvear,0,-29.095,-56.5433
1781273225549,2026-01-08,General Paz,Palmar Grande,56,-27.8767,-57.7411
1781273225550,2026-01-08,Goya,Goya,0,-29.1442,-59.2635
1781273225551,2026-01-08,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273225552,2026-01-08,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273225553,2026-01-08,Lavalle,Lavalle,0,-29.0233,-59.1833
